,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,MONTH_1,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff_day,snow_diff_week,got_snow,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas
40128,2016-01-22,0.0,0.0,51.0,40.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,0,1,1,1,False,0,0,0,0
40129,2016-01-23,1.0,0.5,53.0,39.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1,1,1,1,True,0,0,0,0
40130,2016-01-24,0.0,0.3,55.0,24.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,1,1,0,0,False,0,0,0,0
40131,2016-01-25,1.0,0.0,54.0,25.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,0,1,0,0,True,0,0,0,0
40132,2016-01-26,0.0,0.0,54.0,30.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,1,0,0,False,0,0,0,0
40133,2016-01-27,1.0,0.1,53.0,39.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0,1,1,1,True,0,0,0,0
40134,2016-01-28,0.0,0.2,54.0,40.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,1,1,1,False,0,0,0,0
40135,2016-01-29,0.0,0.4,59.0,32.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,8.0,1,1,0,0,False,0,0,0,0
40136,2016-01-30,3.0,1.1,67.0,31.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,14.0,1,1,0,0,True,0,0,0,0
40139,2016-01-31,1.0,0.0,67.0,24.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,12.0,0,1,0,0,True,0,0,0,0
40140,2016-02-01,1.0,0.3,67.0,19.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,13.0,0,1,0,0,True,0,0,0,0
40141,2016-02-02,0.0,0.1,65.0,17.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,11.0,0,1,0,0,False,0,0,0,0
40142,2016-02-03,0.0,0.1,65.0,18.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,12.0,0,1,0,0,False,0,0,0,0
40143,2016-02-04,0.0,0.3,63.0,19.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,9.0,0,1,0,0,False,0,0,0,0
40144,2016-02-05,0.0,0.0,63.0,26.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.0,0,1,0,0,False,0,0,0,0
40145,2016-02-06,0.0,0.0,62.0,36.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-5.0,0,1,1,1,False,0,0,0,0
40146,2016-02-07,0.0,0.0,61.0,38.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,0,0,0,0
40147,2016-02-08,2.0,0.0,60.0,37.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-7.0,0,1,1,1,True,0,0,0,0
40149,2016-02-09,0.0,0.0,59.0,45.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,0,0,0,0
40150,2016-02-10,0.0,0.0,58.0,46.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-7.0,0,0,1,0,False,0,0,0,0
40151,2016-02-11,0.0,0.0,57.0,44.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,0,0,0,0
40152,2016-02-12,0.0,0.0,57.0,49.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-6.0,0,0,1,0,False,0,0,0,0
40153,2016-02-13,0.0,0.0,56.0,40.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,0,0,0,0
40154,2016-02-14,0.0,0.3,61.0,30.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,0.0,1,1,0,0,False,0,0,0,0
40155,2016-02-15,4.0,0.4,63.0,33.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,3.0,1,1,1,1,True,0,0,0,0
40159,2016-02-16,1.0,0.0,59.0,39.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,-4.0,0.0,0,1,1,1,True,0,0,0,0
40160,2016-02-17,0.0,0.2,60.0,48.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2.0,1,1,1,1,False,0,0,0,0
40161,2016-02-18,0.0,0.9,67.0,34.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,10.0,1,1,1,1,False,0,0,0,0
40162,2016-02-19,1.0,0.1,64.0,34.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,-3.0,7.0,0,1,1,1,True,0,0,0,0
40163,2016-02-20,0.0,0.3,66.0,31.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,10.0,1,1,0,0,False,0,0,0,0
40164,2016-02-21,0.0,0.0,64.0,39.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,3.0,0,1,1,1,False,0,0,0,0
40165,2016-02-22,0.0,0.0,63.0,26.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,0.0,0,1,0,0,False,0,0,0,0
40166,2016-02-23,0.0,0.1,64.0,30.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,5.0,1,1,0,0,False,0,0,0,0
40167,2016-02-24,0.0,0.0,63.0,34.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,3.0,0,1,1,1,False,0,0,0,0
40168,2016-02-25,0.0,0.1,62.0,40.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-5.0,0,1,1,1,False,0,0,0,0
40169,2016-02-26,0.0,0.0,61.0,45.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-3.0,0,1,1,1,False,0,0,0,0
40170,2016-02-27,0.0,0.0,60.0,45.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-6.0,0,1,1,1,False,0,0,0,0
40171,2016-02-28,1.0,0.0,60.0,40.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-4.0,0,1,1,1,True,0,0,0,0
40172,2016-02-29,0.0,0.1,61.0,31.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,-2.0,1,1,0,0,False,0,0,0,0
40173,2016-03-01,0.0,0.0,60.0,41.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-4.0,0,1,1,1,False,0,0,0,0
40174,2016-03-02,0.0,0.0,60.0,41.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3.0,0,1,1,1,False,0,0,0,0
40175,2016-03-03,0.0,0.0,58.0,48.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-4.0,0,0,1,0,False,0,0,0,0
40176,2016-03-04,0.0,0.0,57.0,47.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-4.0,0,1,1,1,False,0,0,0,0
40177,2016-03-05,0.0,0.0,56.0,48.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-4.0,0,0,1,0,False,0,0,0,0
40178,2016-03-06,1.0,0.4,61.0,37.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.0,1,1,1,1,True,0,0,0,0
40179,2016-03-07,0.0,0.1,61.0,30.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1,0,0,False,0,0,0,0
40180,2016-03-08,0.0,0.1,63.0,36.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,3.0,1,1,1,1,False,0,0,0,0
40181,2016-03-09,0.0,0.3,64.0,31.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.0,1,1,0,0,False,0,0,0,0
40182,2016-03-10,2.0,0.1,63.0,48.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,5.0,0,1,1,1,True,0,0,0,0
40184,2016-03-11,0.0,0.0,60.0,49.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,3.0,0,0,1,0,False,0,0,0,0
40185,2016-03-12,1.0,0.0,58.0,46.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,2.0,0,1,1,1,True,0,0,0,0
40186,2016-03-13,0.0,0.1,58.0,41.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-3.0,0,1,1,1,False,0,0,0,0
40187,2016-03-14,0.0,1.1,71.0,30.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,10.0,1,1,0,0,False,0,0,0,0
40188,2016-03-15,0.0,0.4,73.0,24.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,10.0,1,1,0,0,False,0,0,0,0
40189,2016-03-16,0.0,0.5,75.0,28.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,11.0,1,1,0,0,False,0,0,0,0
40190,2016-03-17,3.0,0.3,75.0,27.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,12.0,0,1,0,0,True,0,0,0,0
40193,2016-03-18,2.0,0.3,74.0,35.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,14.0,0,1,1,1,True,0,0,0,0
40195,2016-03-19,1.0,0.0,72.0,43.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,14.0,0,1,1,1,True,0,0,0,0
40196,2016-03-20,1.0,0.1,69.0,51.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,11.0,0,1,1,1,True,0,0,0,0
40197,2016-03-21,0.0,0.0,67.0,49.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-4.0,0,0,1,0,False,0,0,0,0
40198,2016-03-22,0.0,0.6,74.0,33.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,1.0,1,1,1,1,False,0,0,0,0
40199,2016-03-23,1.0,0.2,72.0,30.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-3.0,0,1,0,0,True,0,0,0,0
40200,2016-03-24,0.0,0.1,73.0,35.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-2.0,1,1,1,1,False,0,0,0,0
40201,2016-03-25,0.0,0.0,70.0,32.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,-4.0,0,1,0,0,False,0,0,0,0
40202,2016-03-26,0.0,0.1,72.0,36.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,1,1,1,1,False,0,0,0,0
40203,2016-03-27,0.0,0.0,70.0,41.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,1.0,0,1,1,1,False,0,0,0,0
40204,2016-03-28,0.0,0.6,79.0,31.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,12.0,1,1,0,0,False,0,0,0,0
40205,2016-03-29,1.0,1.2,89.0,33.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,15.0,1,1,1,1,True,0,0,0,0
40206,2016-03-30,1.0,0.2,86.0,35.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,14.0,0,1,1,1,True,0,0,0,0
40207,2016-03-31,1.0,0.0,84.0,36.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,11.0,0,1,1,1,True,0,0,0,0
40208,2016-04-01,1.0,0.2,82.0,43.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,12.0,0,1,1,1,True,0,0,0,0
40209,2016-04-02,0.0,0.0,79.0,46.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,7.0,0,1,1,1,False,0,0,0,0
40210,2016-04-03,0.0,0.0,76.0,51.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,6.0,0,0,1,0,False,0,0,0,0
40211,2016-04-04,1.0,0.0,74.0,54.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-5.0,0,1,1,1,True,0,0,0,0
40212,2016-04-05,0.0,0.1,73.0,36.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-16.0,0,1,1,1,False,0,0,0,0
40213,2016-04-06,0.0,0.0,71.0,48.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-15.0,0,1,1,1,False,0,0,0,0
40214,2016-04-07,0.0,0.0,69.0,57.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-15.0,0,0,1,0,False,0,0,0,0
40215,2016-04-08,0.0,0.0,68.0,57.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-14.0,0,0,1,0,False,0,0,0,0
40216,2016-04-09,0.0,0.1,65.0,50.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,-14.0,0,0,1,0,False,0,0,0,0
40217,2016-04-10,0.0,0.1,63.0,50.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-13.0,0,0,1,0,False,0,0,0,0
40218,2016-04-11,0.0,0.0,62.0,51.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-12.0,0,0,1,0,False,0,0,0,0
40219,2016-04-12,1.0,0.0,61.0,54.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-12.0,0,0,1,0,True,0,0,0,0
40220,2016-04-13,0.0,0.6,62.0,42.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-9.0,1,0,1,0,False,0,0,0,0
40221,2016-04-14,0.0,0.7,68.0,40.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,-1.0,1,1,1,1,False,0,0,0,0
40222,2016-04-15,0.0,0.1,67.0,33.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,1,1,False,0,0,0,0
40223,2016-04-16,0.0,0.1,65.0,40.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,0.0,0,1,1,1,False,0,0,0,0
40224,2016-04-17,0.0,0.0,64.0,36.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,1.0,0,1,1,1,False,0,0,0,0
40225,2016-04-18,0.0,0.1,64.0,42.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,0,1,1,1,False,0,0,0,0
40226,2016-04-19,0.0,0.0,63.0,47.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,2.0,0,1,1,1,False,0,0,0,0
40227,2016-04-20,0.0,0.0,61.0,54.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-1.0,0,0,1,0,False,0,0,0,0
40228,2016-04-21,0.0,0.0,59.0,63.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-9.0,0,0,1,0,False,0,0,0,0
40229,2016-04-22,0.0,0.0,58.0,57.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-9.0,0,0,1,0,False,0,0,0,0
40230,2016-04-23,0.0,0.3,57.0,47.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-8.0,0,1,1,1,False,0,0,0,0
40231,2016-04-24,0.0,0.1,56.0,42.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-8.0,0,1,1,1,False,0,0,0,0
40232,2016-04-25,0.0,0.5,60.0,41.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,-4.0,1,1,1,1,False,0,0,0,0
40233,2016-04-26,0.0,0.2,61.0,42.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-2.0,1,1,1,1,False,0,0,0,0
40234,2016-04-27,0.0,0.2,60.0,47.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,1,1,1,False,0,0,0,0
40235,2016-04-28,0.0,0.1,60.0,32.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,1,0,0,False,0,0,0,0
40236,2016-04-29,0.0,0.3,64.0,42.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.0,1,1,1,1,False,0,0,0,0
40237,2016-04-30,0.0,0.1,63.0,38.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,6.0,0,1,1,1,False,0,0,0,0
40238,2016-05-01,0.0,0.0,62.0,37.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,6.0,0,1,1,1,False,0,0,0,0
40239,2016-05-02,0.0,0.1,61.0,52.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,1.0,0,1,1,1,False,0,0,0,0
40240,2016-05-03,0.0,0.0,60.0,59.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,0,0
40241,2016-05-04,0.0,0.0,58.0,60.0,43.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-2.0,0,0,1,0,False,0,0,0,0
40242,2016-05-05,0.0,0.0,55.0,62.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-5.0,0,0,1,0,False,0,0,0,0
40243,2016-05-06,0.0,0.3,52.0,46.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-12.0,0,0,1,0,False,0,0,0,0
40244,2016-05-07,0.0,0.1,50.0,43.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-13.0,0,0,1,0,False,0,0,0,0
40245,2016-05-08,0.0,0.5,50.0,40.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-12.0,0,0,1,0,False,0,0,0,0
40246,2016-05-09,0.0,0.0,50.0,45.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-11.0,0,1,1,1,False,0,0,0,0
40247,2016-05-10,0.0,0.1,50.0,38.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-10.0,0,1,1,1,False,0,0,0,0
40248,2016-05-11,0.0,0.1,50.0,42.0,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-8.0,0,1,1,1,False,0,0,0,0
40249,2016-05-12,0.0,0.1,48.0,54.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-7.0,0,0,1,0,False,0,0,0,0
40250,2016-05-13,0.0,0.0,44.0,61.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0,-4.0,-8.0,0,0,1,0,False,0,0,0,0
40251,2016-05-14,0.0,0.0,40.0,64.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,-4.0,-10.0,0,0,1,0,False,0,0,0,0
40252,2016-05-15,0.0,0.1,38.0,45.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-12.0,0,0,1,0,False,0,0,0,0
40253,2016-05-16,0.0,0.2,36.0,45.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-14.0,0,0,1,0,False,0,0,0,0
40254,2016-05-17,0.0,0.0,35.0,42.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-15.0,0,1,1,1,False,0,0,0,0
40255,2016-05-18,0.0,0.0,33.0,55.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-17.0,0,0,1,0,False,0,0,0,0
40256,2016-05-19,0.0,0.6,31.0,58.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-17.0,0,0,1,0,False,0,0,0,0
40257,2016-05-20,0.0,0.5,30.0,53.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-14.0,0,0,1,0,False,0,0,0,0
40258,2016-05-21,0.0,0.7,31.0,45.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-9.0,1,1,1,1,False,0,0,0,0
40259,2016-05-22,0.0,0.3,32.0,43.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-6.0,1,1,1,1,False,0,0,0,0
40260,2016-05-23,0.0,0.1,33.0,47.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-3.0,1,0,1,0,False,0,0,0,0
40261,2016-05-24,0.0,0.0,30.0,52.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-5.0,0,0,1,0,False,0,0,0,0
40262,2016-05-25,0.0,0.1,29.0,47.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-4.0,0,0,1,0,False,0,0,0,0
40263,2016-05-26,0.0,0.0,28.0,49.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-3.0,0,0,1,0,False,0,0,0,0
40264,2016-05-27,0.0,0.0,26.0,50.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-4.0,0,0,1,0,False,0,0,0,0
40265,2016-05-28,0.0,0.0,25.0,51.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-6.0,0,0,1,0,False,0,0,0,0
40266,2016-05-29,0.0,0.4,22.0,57.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-10.0,0,0,1,0,False,0,0,0,0
40267,2016-05-30,0.0,0.0,21.0,53.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-12.0,0,0,1,0,False,0,0,0,0
40268,2016-05-31,0.0,0.0,18.0,56.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-12.0,0,0,1,0,False,0,0,0,0
40269,2016-06-01,0.0,0.1,15.0,60.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,-3.0,-14.0,0,0,1,0,False,0,0,0,0
40270,2016-06-02,0.0,0.0,11.0,63.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,-17.0,0,0,1,0,False,0,0,0,0
40271,2016-06-03,0.0,0.1,7.0,60.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,-19.0,0,0,1,0,False,0,0,0,0
40272,2016-06-04,0.0,0.0,2.0,69.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,-5.0,-23.0,0,0,1,0,False,0,0,0,0
40273,2016-06-05,0.0,0.0,0.0,69.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,-22.0,0,0,1,0,False,0,0,0,0
40274,2016-06-06,0.0,0.0,0.0,68.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-21.0,0,0,1,0,False,0,0,0,0
40275,2016-06-07,0.0,0.0,0.0,67.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-18.0,0,0,1,0,False,0,0,0,0
40276,2016-06-08,0.0,0.0,0.0,68.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-15.0,0,0,1,0,False,0,0,0,0
40277,2016-06-09,0.0,0.0,0.0,69.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-11.0,0,0,1,0,False,0,0,0,0
40278,2016-06-10,0.0,0.0,0.0,67.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-7.0,0,0,1,0,False,0,0,0,0
40279,2016-06-11,0.0,0.1,0.0,62.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-2.0,0,0,1,0,False,0,0,0,0
40280,2016-06-12,0.0,0.0,0.0,61.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40281,2016-06-13,0.0,0.0,0.0,58.0,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40282,2016-06-14,0.0,0.0,0.0,60.0,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40283,2016-06-15,0.0,0.0,0.0,65.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40284,2016-06-16,0.0,0.0,0.0,59.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40285,2016-06-17,0.0,0.0,0.0,65.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40286,2016-06-18,0.0,0.0,0.0,68.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40287,2016-06-19,0.0,0.0,0.0,67.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40288,2016-06-20,0.0,0.0,0.0,75.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40289,2016-06-21,0.0,0.0,0.0,71.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40290,2016-06-22,0.0,0.0,0.0,73.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40291,2016-06-23,0.0,0.0,0.0,71.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40292,2016-06-24,0.0,0.1,0.0,66.0,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40293,2016-06-25,0.0,0.0,0.0,60.0,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40294,2016-06-26,0.0,0.0,0.0,69.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40295,2016-06-27,0.0,0.0,0.0,75.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40296,2016-06-28,0.0,0.0,0.0,76.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40297,2016-06-29,0.0,0.0,0.0,72.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40298,2016-06-30,0.0,0.0,0.0,65.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40299,2016-07-01,0.0,0.0,0.0,67.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40300,2016-07-02,0.0,0.0,0.0,68.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40301,2016-07-03,0.0,0.0,0.0,69.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40302,2016-07-04,0.0,0.0,0.0,70.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40303,2016-07-05,0.0,0.1,0.0,67.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40304,2016-07-06,0.0,0.0,0.0,65.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40305,2016-07-07,0.0,0.0,0.0,65.0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40306,2016-07-08,0.0,0.0,0.0,71.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
40307,2016-07-09,0.0,0.0,0.0,71.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,0,0
