,DATE,Avalanche,PRCP,SNWD,TMAX,TMIN,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff,temp_range,Avalanche_binary,Region_Ogden,Region_Salt Lake,Region_Uintas
14713,2013-02-08,0.0,0.0,45.0,36.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0.0,14.0,False,1,0,0
14714,2013-02-09,0.0,0.8,54.0,26.0,17.0,0,0,0,1,0,0,0,0,0,0,0,9.0,9.0,False,1,0,0
14715,2013-02-10,0.0,0.1,54.0,26.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0.0,13.0,False,1,0,0
14716,2013-02-11,0.0,0.0,52.0,25.0,10.0,0,0,0,1,0,0,0,0,0,0,0,-2.0,15.0,False,1,0,0
14717,2013-02-12,0.0,0.0,51.0,23.0,12.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,11.0,False,1,0,0
14718,2013-02-13,0.0,0.1,50.0,32.0,18.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,14.0,False,1,0,0
14719,2013-02-14,0.0,0.0,49.0,36.0,20.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,16.0,False,1,0,0
14720,2013-02-15,0.0,0.0,48.0,35.0,21.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,14.0,False,1,0,0
14721,2013-02-16,1.0,0.0,47.0,41.0,21.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,20.0,True,1,0,0
14722,2013-02-17,0.0,0.0,47.0,34.0,18.0,0,0,0,1,0,0,0,0,0,0,0,0.0,16.0,False,1,0,0
14723,2013-02-18,0.0,0.0,47.0,29.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0.0,13.0,False,1,0,0
14724,2013-02-19,0.0,0.0,46.0,36.0,24.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,12.0,False,1,0,0
14725,2013-02-20,0.0,0.1,47.0,35.0,18.0,0,0,0,1,0,0,0,0,0,0,0,1.0,17.0,False,1,0,0
14726,2013-02-21,0.0,0.0,47.0,29.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0.0,14.0,False,1,0,0
14727,2013-02-22,0.0,0.3,50.0,23.0,16.0,0,0,0,1,0,0,0,0,0,0,0,3.0,7.0,False,1,0,0
14728,2013-02-23,0.0,0.7,55.0,25.0,14.0,0,0,0,1,0,0,0,0,0,0,0,5.0,11.0,False,1,0,0
14729,2013-02-24,0.0,0.0,53.0,26.0,11.0,0,0,0,1,0,0,0,0,0,0,0,-2.0,15.0,False,1,0,0
14730,2013-02-25,0.0,0.0,52.0,27.0,12.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14731,2013-02-26,0.0,0.1,52.0,27.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0.0,14.0,False,1,0,0
14732,2013-02-27,0.0,0.0,52.0,27.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0.0,16.0,False,1,0,0
14733,2013-02-28,0.0,0.2,51.0,36.0,15.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,21.0,False,1,0,0
14734,2013-03-01,0.0,0.0,50.0,40.0,25.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14735,2013-03-02,0.0,0.0,49.0,46.0,27.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,19.0,False,1,0,0
14736,2013-03-03,0.0,0.8,53.0,40.0,26.0,0,0,0,0,1,0,0,0,0,0,0,4.0,14.0,False,1,0,0
14737,2013-03-04,0.0,0.0,53.0,30.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0.0,15.0,False,1,0,0
14738,2013-03-05,0.0,0.0,52.0,38.0,17.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,21.0,False,1,0,0
14739,2013-03-06,1.0,0.2,53.0,42.0,26.0,0,0,0,0,1,0,0,0,0,0,0,1.0,16.0,True,1,0,0
14740,2013-03-07,0.0,0.1,53.0,37.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0.0,13.0,False,1,0,0
14741,2013-03-08,0.0,0.2,52.0,41.0,27.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,14.0,False,1,0,0
14742,2013-03-09,0.0,0.0,52.0,36.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0.0,12.0,False,1,0,0
14743,2013-03-10,0.0,0.0,51.0,40.0,25.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14744,2013-03-11,0.0,0.0,51.0,38.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7.0,False,1,0,0
14745,2013-03-12,0.0,0.0,49.0,47.0,30.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,17.0,False,1,0,0
14746,2013-03-13,1.0,0.0,47.0,49.0,38.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,11.0,True,1,0,0
14747,2013-03-14,0.0,0.0,45.0,53.0,44.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,9.0,False,1,0,0
14748,2013-03-15,0.0,0.0,44.0,55.0,40.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14749,2013-03-16,0.0,0.0,43.0,48.0,31.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,17.0,False,1,0,0
14750,2013-03-17,0.0,0.0,43.0,35.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0.0,14.0,False,1,0,0
14751,2013-03-18,0.0,0.0,43.0,33.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0.0,10.0,False,1,0,0
14752,2013-03-19,0.0,0.0,42.0,43.0,24.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,19.0,False,1,0,0
14753,2013-03-20,0.0,0.8,45.0,38.0,31.0,0,0,0,0,1,0,0,0,0,0,0,3.0,7.0,False,1,0,0
14754,2013-03-21,0.0,0.0,45.0,36.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0.0,17.0,False,1,0,0
14755,2013-03-22,0.0,0.2,48.0,24.0,12.0,0,0,0,0,1,0,0,0,0,0,0,3.0,12.0,False,1,0,0
14756,2013-03-23,0.0,0.2,49.0,28.0,11.0,0,0,0,0,1,0,0,0,0,0,0,1.0,17.0,False,1,0,0
14757,2013-03-24,0.0,0.0,48.0,28.0,12.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,16.0,False,1,0,0
14758,2013-03-25,0.0,0.0,47.0,38.0,13.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,25.0,False,1,0,0
14759,2013-03-26,0.0,0.0,46.0,46.0,31.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14760,2013-03-27,0.0,0.0,44.0,49.0,33.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,16.0,False,1,0,0
14761,2013-03-28,0.0,0.0,43.0,52.0,37.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14762,2013-03-29,0.0,0.0,41.0,52.0,39.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,13.0,False,1,0,0
14763,2013-03-30,0.0,0.0,40.0,53.0,38.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,15.0,False,1,0,0
14764,2013-03-31,0.0,0.0,38.0,54.0,36.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,18.0,False,1,0,0
14765,2013-04-01,0.0,0.4,39.0,45.0,34.0,0,0,0,0,0,1,0,0,0,0,0,1.0,11.0,False,1,0,0
14766,2013-04-02,0.0,0.0,37.0,53.0,35.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,18.0,False,1,0,0
14767,2013-04-03,0.0,0.0,36.0,53.0,39.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,14.0,False,1,0,0
14768,2013-04-04,0.0,0.0,34.0,52.0,42.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,10.0,False,1,0,0
14769,2013-04-05,0.0,0.3,34.0,48.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0.0,15.0,False,1,0,0
14770,2013-04-06,0.0,0.1,33.0,46.0,34.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,12.0,False,1,0,0
14771,2013-04-07,0.0,0.2,34.0,42.0,32.0,0,0,0,0,0,1,0,0,0,0,0,1.0,10.0,False,1,0,0
14772,2013-04-08,0.0,0.2,37.0,41.0,20.0,0,0,0,0,0,1,0,0,0,0,0,3.0,21.0,False,1,0,0
14773,2013-04-09,0.0,0.0,36.0,29.0,14.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,15.0,False,1,0,0
14774,2013-04-10,0.0,0.2,35.0,43.0,18.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,25.0,False,1,0,0
14775,2013-04-11,0.0,0.1,35.0,46.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0.0,14.0,False,1,0,0
14776,2013-04-12,0.0,0.1,33.0,45.0,30.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,15.0,False,1,0,0
14777,2013-04-13,0.0,0.0,34.0,42.0,22.0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,False,1,0,0
14778,2013-04-14,0.0,0.0,33.0,34.0,20.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,14.0,False,1,0,0
14779,2013-04-15,0.0,0.2,36.0,36.0,22.0,0,0,0,0,0,1,0,0,0,0,0,3.0,14.0,False,1,0,0
14780,2013-04-16,0.0,0.2,37.0,31.0,18.0,0,0,0,0,0,1,0,0,0,0,0,1.0,13.0,False,1,0,0
14781,2013-04-17,0.0,0.0,35.0,34.0,15.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,19.0,False,1,0,0
14782,2013-04-18,0.0,0.0,34.0,38.0,19.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,19.0,False,1,0,0
14783,2013-04-19,0.0,1.4,42.0,36.0,29.0,0,0,0,0,0,1,0,0,0,0,0,8.0,7.0,False,1,0,0
14784,2013-04-20,0.0,0.4,41.0,41.0,32.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,9.0,False,1,0,0
14785,2013-04-21,0.0,0.0,39.0,45.0,33.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,12.0,False,1,0,0
14786,2013-04-22,0.0,0.0,38.0,41.0,22.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,19.0,False,1,0,0
14787,2013-04-23,0.0,0.0,38.0,38.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0.0,19.0,False,1,0,0
14788,2013-04-24,0.0,0.0,37.0,47.0,28.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,19.0,False,1,0,0
14789,2013-04-25,0.0,0.0,36.0,49.0,34.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,15.0,False,1,0,0
14790,2013-04-26,0.0,0.0,35.0,52.0,38.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,14.0,False,1,0,0
14791,2013-04-27,0.0,0.0,33.0,57.0,45.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,12.0,False,1,0,0
14792,2013-04-28,0.0,0.0,31.0,56.0,45.0,0,0,0,0,0,1,0,0,0,0,0,-2.0,11.0,False,1,0,0
14793,2013-04-29,0.0,0.0,28.0,52.0,41.0,0,0,0,0,0,1,0,0,0,0,0,-3.0,11.0,False,1,0,0
14794,2013-04-30,0.0,0.0,27.0,46.0,25.0,0,0,0,0,0,1,0,0,0,0,0,-1.0,21.0,False,1,0,0
14795,2013-05-01,0.0,0.0,27.0,39.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.0,False,1,0,0
14796,2013-05-02,0.0,0.0,25.0,47.0,27.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,20.0,False,1,0,0
14797,2013-05-03,0.0,0.0,23.0,51.0,36.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,15.0,False,1,0,0
14798,2013-05-04,0.0,0.0,21.0,57.0,38.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,19.0,False,1,0,0
14799,2013-05-05,0.0,0.0,19.0,58.0,36.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,22.0,False,1,0,0
14800,2013-05-06,0.0,0.0,17.0,55.0,38.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,17.0,False,1,0,0
14801,2013-05-07,0.0,0.3,15.0,53.0,38.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,15.0,False,1,0,0
14802,2013-05-08,0.0,0.0,12.0,54.0,39.0,0,0,0,0,0,0,1,0,0,0,0,-3.0,15.0,False,1,0,0
14803,2013-05-09,0.0,0.0,11.0,59.0,42.0,0,0,0,0,0,0,1,0,0,0,0,-1.0,17.0,False,1,0,0
14804,2013-05-10,0.0,0.1,9.0,63.0,46.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,17.0,False,1,0,0
14805,2013-05-11,0.0,0.0,6.0,62.0,48.0,0,0,0,0,0,0,1,0,0,0,0,-3.0,14.0,False,1,0,0
14806,2013-05-12,0.0,0.0,3.0,65.0,53.0,0,0,0,0,0,0,1,0,0,0,0,-3.0,12.0,False,1,0,0
14807,2013-05-13,0.0,0.0,1.0,69.0,56.0,0,0,0,0,0,0,1,0,0,0,0,-2.0,13.0,False,1,0,0
14808,2013-05-14,0.0,0.0,0.0,69.0,55.0,0,0,0,0,0,0,1,0,0,0,0,-1.0,14.0,False,1,0,0
14809,2013-05-15,0.0,0.0,0.0,67.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.0,False,1,0,0
14810,2013-05-16,0.0,0.0,0.0,60.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0.0,15.0,False,1,0,0
14811,2013-05-17,0.0,0.6,0.0,50.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0.0,12.0,False,1,0,0
14812,2013-05-18,0.0,1.8,0.0,48.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0.0,13.0,False,1,0,0
14813,2013-05-19,0.0,0.0,0.0,49.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0.0,13.0,False,1,0,0
14814,2013-05-20,0.0,0.2,0.0,52.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0.0,16.0,False,1,0,0
14815,2013-05-21,0.0,0.0,0.0,56.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0.0,14.0,False,1,0,0
14816,2013-05-22,0.0,0.0,0.0,63.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,1,0,0
14817,2013-05-23,0.0,0.0,0.0,55.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.0,False,1,0,0
14818,2013-05-24,0.0,0.0,0.0,55.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.0,False,1,0,0
14819,2013-05-25,0.0,0.0,0.0,62.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,14.0,False,1,0,0
14820,2013-05-26,0.0,0.0,0.0,62.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,14.0,False,1,0,0
14821,2013-05-27,0.0,0.0,0.0,53.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0.0,12.0,False,1,0,0
14822,2013-05-28,0.0,0.3,0.0,46.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.0,False,1,0,0
14823,2013-05-29,0.0,0.3,0.0,46.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0.0,9.0,False,1,0,0
14824,2013-05-30,0.0,0.0,0.0,49.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0.0,10.0,False,1,0,0
14825,2013-05-31,0.0,0.0,0.0,53.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0.0,15.0,False,1,0,0
14826,2013-06-01,0.0,0.0,0.0,60.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0.0,18.0,False,1,0,0
14827,2013-06-02,0.0,0.0,0.0,68.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0.0,17.0,False,1,0,0
14828,2013-06-03,0.0,0.0,0.0,58.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,13.0,False,1,0,0
14829,2013-06-04,0.0,0.0,0.0,62.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.0,False,1,0,0
14830,2013-06-05,0.0,0.0,0.0,64.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0.0,18.0,False,1,0,0
14831,2013-06-06,0.0,0.0,0.0,68.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0.0,15.0,False,1,0,0
14832,2013-06-07,0.0,0.0,0.0,70.0,57.0,0,0,0,0,0,0,0,1,0,0,0,0.0,13.0,False,1,0,0
14833,2013-06-08,0.0,0.0,0.0,69.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0.0,13.0,False,1,0,0
14834,2013-06-09,0.0,0.0,0.0,73.0,58.0,0,0,0,0,0,0,0,1,0,0,0,0.0,15.0,False,1,0,0
14835,2013-06-10,0.0,0.0,0.0,76.0,61.0,0,0,0,0,0,0,0,1,0,0,0,0.0,15.0,False,1,0,0
14836,2013-06-11,0.0,0.0,0.0,66.0,57.0,0,0,0,0,0,0,0,1,0,0,0,0.0,9.0,False,1,0,0
