STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,WESD,WT01,WT03
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/13/2012,,,,,,0,,20,28,39,22,27,,4.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/14/2012,,,,,,0,,19,30,37,27,27,,4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/15/2012,,,,,,0,,18,34,42,26,36,,4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/16/2012,,,,,,0,,17,35,41,30,31,,4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/17/2012,,,,,,0.1,,17,34,39,31,33,,4.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/18/2012,,,,,,0.9,,23,32,34,29,31,,5.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/19/2012,,,,,,0,,23,33,38,30,32,,4.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/20/2012,,,,,,0,,22,37,45,31,38,,4.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/21/2012,,,,,,0,,21,36,44,25,25,,4.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/22/2012,,,,,,0,,21,25,30,18,28,,4.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/23/2012,,,,,,0.1,,20,36,45,28,36,,4.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/24/2012,,,,,,0,,20,36,44,34,34,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/25/2012,,,,,,0,,20,30,35,23,23,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/26/2012,,,,,,0,,20,28,36,22,29,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/27/2012,,,,,,0,,20,34,42,27,35,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/28/2012,,,,,,0,,19,37,45,33,36,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/29/2012,,,,,,0,,19,35,41,31,34,,4.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,11/30/2012,,,,,,0.2,,21,34,38,31,34,,5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/1/2012,,,,,,0.1,,21,34,37,33,34,,5.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/2/2012,,,,,,0.5,,27,33,40,20,20,,5.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/3/2012,,,,,,0.2,,27,21,28,15,21,,6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/4/2012,,,,,,0.2,,26,31,38,21,33,,6.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/5/2012,,,,,,0.5,,29,33,36,31,31,,6.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/6/2012,,,,,,0,,29,29,35,26,26,,6.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/7/2012,,,,,,0.1,,29,21,26,18,22,,6.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/8/2012,,,,,,0.2,,35,15,23,7,7,,6.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/9/2012,,,,,,0.2,,35,9,23,5,6,,6.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/10/2012,,,,,,0.2,,35,16,21,6,18,,7.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/11/2012,,,,,,0,,34,22,26,18,24,,7.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/12/2012,,,,,,0.1,,32,26,28,24,27,,7.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/13/2012,,,,,,0.1,,34,26,31,24,26,,7.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/14/2012,,,,,,0.3,,35,26,34,21,21,,7.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/15/2012,,,,,,0,,35,19,24,16,17,,7.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/16/2012,,,,,,0.5,,39,18,21,14,21,,8.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/17/2012,,,,,,0.6,,42,23,26,14,14,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/18/2012,,,,,,0,,41,11,22,3,3,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/19/2012,,,,,,0,,40,5,19,-1,4,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/20/2012,,,,,,0,,38,20,30,4,26,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/21/2012,,,,,,0,,37,29,36,25,27,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/22/2012,,,,,,0,,37,29,36,20,20,,8.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/23/2012,,,,,,0.3,,38,22,28,18,24,,8.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/24/2012,,,,,,0.4,,45,18,24,11,11,,9.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/25/2012,,,,,,0.1,,43,14,28,5,17,,9.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/26/2012,,,,,,0.3,,45,15,19,13,13,,9.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/27/2012,,,,,,0.3,,50,13,20,9,11,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/28/2012,,,,,,0,,50,12,20,7,9,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/29/2012,,,,,,0,,47,17,28,9,11,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/30/2012,,,,,,0,,45,13,24,9,9,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,12/31/2012,,,,,,0,,44,7,17,1,3,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/1/2013,,,,,,0,,43,11,26,3,10,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/2/2013,,,,,,0,,42,14,22,7,12,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/3/2013,,,,,,0,,42,22,35,8,29,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/4/2013,,,,,,0,,41,26,37,16,18,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/5/2013,,,,,,0,,40,26,32,17,30,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/6/2013,,,,,,0,,40,30,39,23,25,,9.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/7/2013,,,,,,0.1,,39,24,33,19,21,,10,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/8/2013,,,,,,0.1,,38,23,26,20,25,,10.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/9/2013,,,,,,0,,38,31,40,22,33,,10.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/10/2013,,,,,,0,,44,23,33,7,7,,10.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/11/2013,,,,,,0.2,,45,6,14,0,0,,10.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/12/2013,,,,,,0,,44,-3,7,-13,-8,,10.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/13/2013,,,,,,0,,44,-6,11,-14,-12,,10.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/14/2013,,,,,,0,,42,-5,7,-12,-3,,10.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/15/2013,,,,,,0.1,,41,6,15,-3,11,,10.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/16/2013,,,,,,0.1,,43,19,32,9,24,,10.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/17/2013,,,,,,0.1,,42,30,40,23,27,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/18/2013,,,,,,0,,41,28,37,23,26,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/19/2013,,,,,,0,,42,27,35,21,23,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/20/2013,,,,,,0,,41,27,35,20,25,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/21/2013,,,,,,0,,41,29,35,22,29,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/22/2013,,,,,,0,,40,35,42,27,38,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/23/2013,,,,,,0,,40,37,42,33,35,,10.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/24/2013,,,,,,0.3,,42,30,35,28,28,,11,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/25/2013,,,,,,0,,41,30,32,28,29,,11,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/26/2013,,,,,,0.1,,41,31,37,29,30,,11.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/27/2013,,,,,,0.7,,51,23,30,12,12,,11.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/28/2013,,,,,,0,,53,11,17,8,9,,11.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/29/2013,,,,,,0.4,,58,12,22,8,13,,12.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/30/2013,,,,,,0.5,,57,21,26,13,22,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,1/31/2013,,,,,,0,,54,23,27,21,23,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/1/2013,,,,,,0,,53,24,28,20,20,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/2/2013,,,,,,0,,52,25,43,17,25,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/3/2013,,,,,,0,,51,25,35,19,22,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/4/2013,,,,,,0,,50,25,32,21,25,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/5/2013,,,,,,0,,49,31,41,25,29,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/6/2013,,,,,,0,,49,23,31,15,19,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/7/2013,,,,,,0,,48,26,35,18,23,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/8/2013,,,,,,0,,49,22,29,17,18,,13,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/9/2013,,,,,,0.3,,53,17,21,13,13,,13.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/10/2013,,,,,,0.2,,57,14,26,8,8,,13.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/11/2013,,,,,,0.1,,54,9,22,2,9,,13.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/12/2013,,,,,,0.1,,52,14,19,8,17,,13.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/13/2013,,,,,,0.1,,53,20,24,15,21,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/14/2013,,,,,,0,,52,20,27,17,18,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/15/2013,,,,,,0,,51,20,27,18,19,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/16/2013,,,,,,0,,51,27,37,19,28,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/17/2013,,,,,,0,,50,20,30,12,14,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/18/2013,,,,,,0,,50,18,24,10,23,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/19/2013,,,,,,0,,50,26,37,20,22,,13.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/20/2013,,,,,,0.1,,53,22,33,15,15,,13.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/21/2013,,,,,,0.1,,54,15,28,9,10,,13.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/22/2013,,,,,,0.1,,55,15,29,10,16,,14.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/23/2013,,,,,,0,,59,15,25,10,10,,14.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/24/2013,,,,,,0.4,,58,15,38,6,8,,14.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/25/2013,,,,,,0,,56,15,28,8,12,,14.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/26/2013,,,,,,0.1,,57,13,27,4,6,,14.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/27/2013,,,,,,0,,55,13,26,3,14,,14.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,2/28/2013,,,,,,0.1,,54,20,27,12,22,,14.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/1/2013,,,,,,0,,53,27,31,22,26,,14.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/2/2013,,,,,,0,,51,34,49,25,33,,14.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/3/2013,,,,,,0.5,,56,29,34,21,21,,15.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/4/2013,,,,,,0,,55,15,26,8,14,,15.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/5/2013,,,,,,0,,54,29,42,14,32,,15.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/6/2013,,,,,,0.7,,59,33,42,23,23,,16.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/7/2013,,,,,,0,,58,26,35,20,27,,16.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/8/2013,,,,,,0,,58,28,38,24,27,,16.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/9/2013,,,,,,0,,57,25,36,19,21,,16.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/10/2013,,,,,,0.1,,56,25,36,18,23,,16.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/11/2013,,,,,,0,,55,28,33,23,28,,16.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/12/2013,,,,,,0,,55,31,40,26,31,,16.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/13/2013,,,,,,0,,53,38,47,31,38,,16.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/14/2013,,,,,,0,,51,44,54,38,43,,16.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/15/2013,,,,,,0,,50,41,47,34,34,,16.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/16/2013,,,,,,0,,50,33,38,27,28,,16.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/17/2013,,,,,,0.3,,54,20,28,13,17,,16.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/18/2013,,,,,,0.2,,54,21,29,15,19,,16.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/19/2013,,,,,,0,,53,27,39,15,30,,16.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/20/2013,,,,,,0.4,,55,31,34,28,30,,17.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/21/2013,,,,,,0.4,,58,20,30,11,11,,17.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/22/2013,,,,,,0.5,,66,12,21,8,8,,18.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/23/2013,,,,,,0,,63,13,30,3,5,,18.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/24/2013,,,,,,0,,62,13,28,4,8,,18.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/25/2013,,,,,,0.2,,61,22,35,7,26,,18.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/26/2013,,,,,,0,,59,32,43,26,29,,18.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/27/2013,,,,,,0,,58,35,46,26,31,,18.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/28/2013,,,,,,0,,55,39,50,30,36,,18.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/29/2013,,,,,,0,,54,38,46,33,35,,18.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/30/2013,,,,,,0,,53,38,47,33,34,,18.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,3/31/2013,,,,,,0,,51,40,50,33,38,,17.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/1/2013,,,,,,0.1,,51,35,41,31,31,,18.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/2/2013,,,,,,0,,51,36,47,30,33,,18.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/3/2013,,,,,,0,,49,38,48,31,38,,17.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/4/2013,,,,,,0,,48,43,53,36,42,,17,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/5/2013,,,,,,0.4,,50,34,42,31,31,,17.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/6/2013,,,,,,0.2,,51,33,43,29,30,,17.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/7/2013,,,,,,0.2,,52,33,40,29,34,,17.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/8/2013,,,,,,0.9,,69,26,35,12,12,,19.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/9/2013,,,,,,0.6,,70,13,20,8,17,,20.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/10/2013,,,,,,0.2,,64,26,34,16,30,,21.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/11/2013,,,,,,0,,63,31,40,27,28,,21.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/12/2013,,,,,,0,,61,33,44,23,34,,21.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/13/2013,,,,,,0.3,,67,29,37,13,14,,21.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/14/2013,,,,,,0.2,,65,19,32,11,18,,21.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/15/2013,,,,,,0.2,,65,23,34,18,21,,21.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/16/2013,,,,,,0.1,,67,17,24,10,10,,22,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/17/2013,,,,,,0.2,,67,16,29,8,13,,22.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/18/2013,,,,,,0,,65,22,33,9,24,,22.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/19/2013,,,,,,0.6,,69,28,32,23,30,,23.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/20/2013,,,,,,0.3,,70,29,33,27,27,,23.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/21/2013,,,,,,0,,67,33,43,24,33,,23.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/22/2013,,,,,,0,,67,27,35,14,14,,23.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/23/2013,,,,,,0,,66,24,36,12,24,,23.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/24/2013,,,,,,0,,64,32,44,21,31,,23.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/25/2013,,,,,,0,,63,37,48,29,34,,23.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/26/2013,,,,,,0,,61,42,54,32,38,,23.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/27/2013,,,,,,0,,58,45,54,38,43,,22.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/28/2013,,,,,,0,,56,45,54,37,37,,22,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/29/2013,,,,,,0,,54,42,49,34,35,,21.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,4/30/2013,,,,,,0,,53,31,40,19,19,,21.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/1/2013,,,,,,0,,53,24,36,15,22,,21,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/2/2013,,,,,,0,,52,34,48,20,36,,20.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/3/2013,,,,,,0,,50,42,53,35,36,,19.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/4/2013,,,,,,0,,48,39,52,31,31,,18.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/5/2013,,,,,,0,,46,39,53,29,38,,18.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/6/2013,,,,,,0.1,,45,41,51,35,35,,17.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/7/2013,,,,,,0,,44,39,50,34,36,,16.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/8/2013,,,,,,0.1,,42,39,48,35,38,,16.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/9/2013,,,,,,0,,40,44,55,36,41,,15.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/10/2013,,,,,,0,,37,47,60,39,44,,14.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/11/2013,,,,,,0,,35,50,59,42,48,,13.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/12/2013,,,,,,0,,31,54,62,47,53,,12.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/13/2013,,,,,,0,,28,58,67,51,55,,10.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/14/2013,,,,,,0,,24,57,65,49,50,,9.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/15/2013,,,,,,0,,22,53,65,43,44,,8.1,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/16/2013,,,,,,0,,18,48,57,40,41,,6.9,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/17/2013,,,,,,0.3,,17,41,49,35,36,,6.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/18/2013,,,,,,0.5,,18,35,42,33,34,,6.7,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/19/2013,,,,,,0.1,,18,35,44,31,33,,6.6,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/20/2013,,,,,,0.4,,17,38,51,33,39,,6.3,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/21/2013,,,,,,0,,14,46,55,35,46,,5.4,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/22/2013,,,,,,0,,12,48,61,32,35,,4.2,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/23/2013,,,,,,0,,8,41,54,29,32,,2.8,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/24/2013,,,,,,0,,4,43,53,31,42,,1.5,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/25/2013,,,,,,0,,0,50,58,41,46,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/26/2013,,,,,,0,,0,50,58,41,40,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/27/2013,,,,,,0,,0,44,50,37,40,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/28/2013,,,,,,0.4,,0,37,42,33,33,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/29/2013,,,,,,0.2,,0,35,42,33,33,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/30/2013,,,,,,0,,0,36,42,32,34,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,5/31/2013,,,,,,0,,0,38,48,31,36,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,6/1/2013,,,,,,0,,0,48,57,36,48,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,6/2/2013,,,,,,0,,0,55,65,45,45,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,6/3/2013,,,,,,0,,0,46,54,38,42,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,6/4/2013,,,,,,0,,0,48,57,41,42,,0,,
USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731,6/5/2013,,,,,,0,,0,51,60,40,48,,0,,
